pais_id,pais,mercado,año,mes,producto,variedad,origen,precio_usd_kg,moneda_cod,moneda
225,Uruguay,Mercado Modelo de Uruguay,2017,Febrero,Lechuga,s/especificar,s/especificar,0.53,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Febrero,Morrón,Rojo,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Febrero,Morrón,Verde,s/especificar,0.83,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Febrero,Tomate,Larga Vida,s/especificar,0.64,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Febrero,Tomate,Oblongo(Perita),s/especificar,0.89,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Febrero,Zanahoria,Todos,s/especificar,0.84,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Febrero,Zapallo,Kabutiá,s/especificar,0.41,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Febrero,Papa,Todos,s/especificar,0.7,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Palta,Haas,s/especificar,5.04,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Banana,s/especificar,s/especificar,1.08,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Frutilla,s/especificar,s/especificar,2.93,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Kiwi,s/especificar,s/especificar,2.34,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Limón,s/especificar,s/especificar,1.98,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Mamon,s/especificar,s/especificar,4.03,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Mango,s/especificar,s/especificar,0.54,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Mandarina,s/especificar,s/especificar,1.28,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Melón,s/especificar,s/especificar,0.83,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Manzana,s/especificar,s/especificar,5.03,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Naranja,s/especificar,s/especificar,0.71,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Pera,s/especificar,s/especificar,0.76,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Ananá,s/especificar,s/especificar,1.76,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Pomelo,s/especificar,s/especificar,1.93,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Ajo,s/especificar,s/especificar,1.15,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Apio,s/especificar,s/especificar,5.54,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Coliflor,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Boniato,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Cebolla,s/especificar,s/especificar,0.41,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Lechuga,s/especificar,s/especificar,0.52,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Morrón,Rojo,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Morrón,Verde,s/especificar,0.92,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Tomate,Larga Vida,s/especificar,0.91,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Tomate,Oblongo(Perita),s/especificar,1.31,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Zanahoria,Todos,s/especificar,1.31,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Zapallo,Kabutiá,s/especificar,0.31,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Marzo,Papa,Todos,s/especificar,0.69,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Palta,Haas,s/especificar,4.41,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Banana,s/especificar,s/especificar,1.18,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Frutilla,s/especificar,s/especificar,3.89,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Kiwi,s/especificar,s/especificar,2.27,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Limón,s/especificar,s/especificar,1.34,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Mamon,s/especificar,s/especificar,4.28,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Mango,s/especificar,s/especificar,0.36,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Mandarina,s/especificar,s/especificar,1.44,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Melón,s/especificar,s/especificar,0.94,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Manzana,s/especificar,s/especificar,5.19,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Naranja,s/especificar,s/especificar,0.59,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Pera,s/especificar,s/especificar,0.8,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Ananá,s/especificar,s/especificar,1.87,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Pomelo,s/especificar,s/especificar,1.57,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Ajo,s/especificar,s/especificar,1.38,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Apio,s/especificar,s/especificar,3.96,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Coliflor,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Boniato,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Cebolla,s/especificar,s/especificar,0.4,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Lechuga,s/especificar,s/especificar,0.63,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Morrón,Rojo,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Morrón,Verde,s/especificar,1.41,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Tomate,Larga Vida,s/especificar,1.07,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Tomate,Oblongo(Perita),s/especificar,1.56,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Zanahoria,Todos,s/especificar,1.64,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Zapallo,Kabutiá,s/especificar,0.3,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Abril,Papa,Todos,s/especificar,0.71,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Palta,Haas,s/especificar,4.28,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Banana,s/especificar,s/especificar,0.86,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Frutilla,s/especificar,s/especificar,3.43,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Kiwi,s/especificar,s/especificar,1.81,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Limón,s/especificar,s/especificar,0.81,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Mamon,s/especificar,s/especificar,4.22,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Mango,s/especificar,s/especificar,4.73,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Mandarina,s/especificar,s/especificar,0.58,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Melón,s/especificar,s/especificar,2.56,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Manzana,s/especificar,s/especificar,0.91,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Naranja,s/especificar,s/especificar,0.5,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Pera,s/especificar,s/especificar,1.03,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Ananá,s/especificar,s/especificar,1.81,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Pomelo,s/especificar,s/especificar,0.89,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Ajo,s/especificar,s/especificar,5.78,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Apio,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Coliflor,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Boniato,s/especificar,s/especificar,0.39,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Cebolla,s/especificar,s/especificar,0.62,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Lechuga,s/especificar,s/especificar,2.74,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Morrón,Rojo,s/especificar,1.42,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Morrón,Verde,s/especificar,0.83,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Tomate,Larga Vida,s/especificar,0.86,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Tomate,Oblongo(Perita),s/especificar,1.26,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Zanahoria,Todos,s/especificar,0.5,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Zapallo,Kabutiá,s/especificar,0.29,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Mayo,Papa,Todos,s/especificar,0.71,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Palta,Haas,s/especificar,4.9,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Banana,s/especificar,s/especificar,0.98,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Frutilla,s/especificar,s/especificar,3.81,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Kiwi,s/especificar,s/especificar,1.85,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Limón,s/especificar,s/especificar,0.56,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Mamon,s/especificar,s/especificar,4.48,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Mango,s/especificar,s/especificar,4.74,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Mandarina,s/especificar,s/especificar,0.52,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Melón,s/especificar,s/especificar,2.63,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Manzana,s/especificar,s/especificar,0.92,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Naranja,s/especificar,s/especificar,0.46,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Pera,s/especificar,s/especificar,1.19,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Ananá,s/especificar,s/especificar,1.83,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Pomelo,s/especificar,s/especificar,0.73,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Ajo,s/especificar,s/especificar,7.01,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Apio,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Coliflor,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Boniato,s/especificar,s/especificar,0.38,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Cebolla,s/especificar,s/especificar,0.62,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Lechuga,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Morrón,Rojo,s/especificar,1.91,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Morrón,Verde,s/especificar,1.08,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Tomate,Larga Vida,s/especificar,1.13,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Tomate,Oblongo(Perita),s/especificar,1.43,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Zanahoria,Todos,s/especificar,0.47,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Zapallo,Kabutiá,s/especificar,0.3,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Junio,Papa,Todos,s/especificar,0.72,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Palta,Haas,s/especificar,4.52,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Banana,s/especificar,s/especificar,0.93,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Frutilla,s/especificar,s/especificar,3.53,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Kiwi,s/especificar,s/especificar,2.01,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Limón,s/especificar,s/especificar,0.43,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Mamon,s/especificar,s/especificar,3.36,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Mango,s/especificar,s/especificar,3.62,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Mandarina,s/especificar,s/especificar,0.55,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Melón,s/especificar,s/especificar,2.49,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Manzana,s/especificar,s/especificar,0.94,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Naranja,s/especificar,s/especificar,0.43,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Pera,s/especificar,s/especificar,1.33,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Ananá,s/especificar,s/especificar,1.76,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Pomelo,s/especificar,s/especificar,0.69,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Ajo,s/especificar,s/especificar,2.42,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Apio,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Coliflor,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Boniato,s/especificar,s/especificar,0.37,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Cebolla,s/especificar,s/especificar,0.69,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Lechuga,s/especificar,s/especificar,6.41,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Morrón,Rojo,s/especificar,1.66,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Morrón,Verde,s/especificar,1.36,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Tomate,Larga Vida,s/especificar,0.9,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Tomate,Oblongo(Perita),s/especificar,1.58,USD,Dolares
