pais_id,pais,mercado,año,mes,producto,variedad,origen,precio_usd_kg,moneda_cod,moneda
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Cebolla Colorada,Cabeza Colorada,Argentina,0.44,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Coliflor,s/especificar,Paraguay,0.76,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Lechuga Criolla,Criolla,Paraguay,1.19,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Pimiento Verde,Verde,Paraguay,0.8,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Pimiento Rojo,Rojo,Paraguay,1.11,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Tomate Lisa,Lisa,Paraguay,0.7,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Tomate Santa Cruz,Santa Cruz,Paraguay,0.72,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Remolacha,s/especificar,Paraguay,0.68,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Zanahoria,s/especificar,Paraguay,0.61,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Febrero,Zapallo,s/especificar,Paraguay,0.25,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Aguacate,s/especificar,Paraguay,0.3,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Banana,Carape,Paraguay,0.42,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Ciruela,s/especificar,Argentina,2.79,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Durazno,s/especificar,Paraguay,2.72,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Frutilla,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Kiwi,s/especificar,Brasil,2.36,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Limon,Taiti,Paraguay,0.3,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Mamon,Comun,Paraguay,0.7,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Mandarina,s/especificar,Paraguay,0.52,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Melon,Comun,Paraguay,0.26,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Manzana ,Roja,Argentina,6.02,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Manzana ,Verde,Argentina,1.44,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Mango,Injertado,Paraguay,0.41,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Naranja,Comun,Paraguay,0.31,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Pera,s/especificar,Paraguay,1.15,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Piña,Abacaxi,Argentina,0.61,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Pomelo,s/especificar,Paraguay,0.11,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Sandia,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Uva,Blanca,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Uva ,Negra ,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Uva,Rosada,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Aji,s/especificar,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Ajo ,s/especificar,Argentina,1.94,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Apio ,s/especificar,Paraguay,0.69,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Batata ,Colorada,Paraguay,0.34,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Berenjena ,s/especificar,Paraguay,0.43,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Brocoli ,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Calabaza,s/especificar,Paraguay,0.26,USD,Dolares
